date,AAPL,MSFT,JPM,V,RTX,PG,GS,NKE,DIS,AXP,HD,INTC,WMT,IBM,MRK,UNH,KO,CAT,TRV,JNJ,CVX,MCD,VZ,CSCO,XOM,BA,MMM,PFE,WBA,DD
2012-08-02,18.725378036499023,24.138856887817386,27.613847732543945,30.369075775146484,38.22088623046875,49.36164093017578,85.56869506835938,19.516746520996094,43.85393905639648,49.97371292114258,42.58784103393555,20.11066246032715,60.21612167358398,141.362548828125,33.554622650146484,44.44774627685547,30.497663497924805,63.80022048950195,51.39414596557617,53.88613891601562,77.47786712646484,69.44677734375,30.88582801818848,12.04499626159668,61.27161026000977,59.144020080566406,71.52194213867188,16.87119483947754,28.778926849365234,30.439699172973636
2012-08-03,18.96908187866211,24.60195541381836,28.3361930847168,30.770793914794922,39.437747955322266,50.90832901000977,88.34192657470703,19.944868087768555,44.561256408691406,50.964515686035156,43.33370208740234,20.53739356994629,60.62269592285156,144.32139587402344,33.738037109375,44.89133834838867,30.91067123413086,65.25861358642578,52.08081436157226,54.41359329223633,78.8040542602539,69.44677734375,30.775087356567386,12.511798858642578,62.46308517456055,59.81769561767578,72.80819702148438,17.125106811523438,28.819181442260746,31.22475624084473
2012-08-06,19.18012046813965,24.76735115051269,28.501079559326172,30.782548904418945,39.35559463500977,51.14926147460938,89.25175476074219,20.145227432250977,44.45381927490234,50.51333236694336,43.09335708618164,20.600027084350586,60.40313339233398,144.49583435058594,33.99784469604492,44.36075973510742,30.8380069732666,66.27947998046875,51.92549133300781,54.19316101074219,78.93878936767578,69.52429962158203,30.934295654296875,12.77198314666748,62.3917350769043,59.88342666625977,72.57791900634766,17.110998153686527,28.81113052368164,31.39224052429199
2012-08-07,19.12959289550781,25.02370643615723,29.05854415893555,30.634540557861328,40.1103630065918,51.46791458129883,90.31907653808594,20.28230857849121,44.59706497192383,50.99105453491211,43.42485809326172,20.74879264831543,60.16731262207031,145.34645080566406,33.62340545654297,45.70028305053711,30.50531005859375,66.94725799560547,51.80286407470703,53.76019287109375,79.39266967773438,68.9971923828125,30.782020568847656,13.11634349822998,62.72706604003906,61.17326354980469,72.80819702148438,16.74423599243164,29.00432777404785,31.465511322021484
2012-08-08,19.097238540649414,25.08159255981445,29.17631912231445,30.81074333190918,39.78174209594727,51.85653305053711,89.67169189453125,20.22536277770996,45.20590209960938,51.22990417480469,43.748043060302734,20.827089309692386,60.75432205200195,145.30996704101562,33.66925048828125,45.86554336547852,30.42499542236328,66.94725799560547,52.16256332397461,53.80741882324219,79.52741241455078,67.84996032714844,30.58127784729004,13.131647109985352,62.983924865722656,61.28828811645508,72.75262451171875,16.80771255493164,29.173383712768555,31.3189754486084
2012-08-09,19.206148147583008,25.22217559814453,28.987876892089844,30.190532684326172,39.55070495605469,51.86430740356445,90.63402557373048,20.048213958740234,44.73136520385742,49.95602035522461,44.04639434814453,20.90538787841797,60.37825012207031,144.86459350585938,33.83736801147461,45.24797821044922,30.30263519287109,67.85301208496094,52.22795486450195,53.7838020324707,79.8749008178711,67.55537414550781,30.69203758239746,13.544882774353027,63.33575439453125,61.025367736816406,72.72084045410156,16.835927963256836,29.05263328552246,31.25616455078125
2012-08-10,19.23616981506348,25.15601921081543,29.027130126953125,30.32678031921387,39.99225616455078,51.8953971862793,90.12662506103516,19.930103302001953,44.45381927490234,49.40753173828125,43.9718017578125,21.046314239501953,60.23926544189453,145.499755859375,34.058975219726555,45.14360809326172,30.13053321838379,68.26747894287111,52.30153274536133,54.03571701049805,80.52735137939453,68.36929321289061,30.871997833251953,13.422443389892578,63.50810241699219,60.96788024902344,73.27664184570312,16.885295867919922,29.117023468017575,31.12008285522461
2012-08-13,19.492977142333984,25.131206512451172,29.0428466796875,30.145891189575195,39.77661895751953,51.67000198364258,90.6427764892578,20.214818954467773,44.6418342590332,49.65522766113281,43.77291488647461,20.89755249023437,60.01034545898438,145.29534912109375,33.944339752197266,45.14360809326172,30.057876586914066,68.01417541503906,52.09716033935547,53.89401626586914,80.33586120605469,68.13674926757811,30.643573760986328,13.26939582824707,63.29266738891602,60.95143508911133,73.36398315429688,16.730127334594727,28.95602607727051,30.827001571655273
2012-08-14,19.54527473449707,25.081260681152344,29.12920188903809,30.514728546142575,39.935791015625,51.86430740356445,90.33659362792969,20.01658058166504,44.4896240234375,49.61100387573242,45.33918380737305,20.733125686645508,60.50904846191406,144.76966857910156,33.93671417236328,45.204490661621094,30.11906623840332,67.44619750976561,51.94184112548828,54.03571701049805,80.3642349243164,68.30727386474611,30.685102462768555,13.139302253723145,63.33575439453125,60.639244079589844,73.28458404541016,16.913515090942386,28.74673271179199,31.06775283813477
2012-08-15,19.51865577697754,25.1395320892334,29.10564613342285,30.37118148803711,40.32095336914063,51.79434585571289,90.22286224365234,19.87104797363281,44.66869735717773,50.12408828735352,45.57951736450195,20.568708419799805,60.86878204345703,144.8499755859375,33.66925048828125,45.94382858276367,30.09611701965332,67.24662780761719,52.11351013183594,53.80741882324219,80.47146606445312,68.06698608398439,30.588191986083984,13.27704620361328,63.19216537475586,60.39129257202149,73.47513580322266,16.95583152770996,28.84813499450684,31.05729103088379
2012-08-16,19.68914794921875,25.62234306335449,29.12920188903809,30.51707649230957,40.724220275878906,52.07415390014648,90.53778076171876,19.989158630371094,44.99102020263672,50.752197265625,46.6651382446289,20.81926155090332,58.98837661743164,146.63140869140625,33.57755279541016,46.43962478637695,30.24909019470215,67.99884033203125,52.34240341186523,53.68933868408203,81.00762176513672,67.79569244384766,30.53974151611328,14.555007934570312,63.67327880859375,60.862388610839844,74.42788696289062,16.94172477722168,28.81568717956543,31.45504379272461
2012-08-17,20.05331802368164,25.72223663330078,29.03497886657715,30.28411102294922,41.55141830444336,52.07415390014648,90.63402557373048,20.301292419433594,45.17904281616211,50.946815490722656,47.0132064819336,20.615680694580078,58.8575439453125,146.90884399414062,33.11905288696289,46.21347045898438,30.23379898071289,69.08879852294922,53.24160766601562,53.37443923950195,80.53582000732422,67.71818542480469,30.49821662902832,14.585619926452635,63.47938537597656,61.0855712890625,74.82490539550781,16.779508590698242,29.075298309326172,31.57019424438477
2012-08-20,20.580564498901367,25.58905029296875,29.34119033813477,30.15938949584961,41.40148162841797,51.87985229492188,92.10379028320312,20.19794464111328,45.17009353637695,50.33641052246094,46.88059997558594,20.53739356994629,59.11101913452149,146.38319396972656,33.432361602783196,46.27436065673828,30.18790054321289,69.41884613037111,53.65851593017578,53.29570770263672,80.43570709228516,68.34603118896484,30.2490234375,14.493788719177244,63.156227111816406,61.01945877075195,74.5470199584961,16.864137649536133,29.22941780090332,31.59113502502441
2012-08-21,20.29930305480957,25.63899040222168,29.867244720458984,30.008773803710934,40.98271179199219,51.8953971862793,92.13874816894531,20.214818954467773,44.44486618041992,50.071022033691406,46.673423767089844,20.44343376159668,58.39968872070313,145.0325164794922,32.81339263916016,46.46572494506836,30.027286529541016,69.30369567871094,53.32336044311523,53.35868835449219,80.04971313476562,68.61735534667969,29.688335418701172,14.66214084625244,62.80439376831055,60.55660629272461,74.00709533691406,16.708969116210938,28.92115592956543,31.643474578857425
2012-08-22,20.695669174194336,25.42256164550781,29.702375411987305,30.14527130126953,41.18434524536133,51.95758438110352,91.5701141357422,20.19794464111328,44.46277236938477,50.2656478881836,46.93861389160156,20.14590072631836,58.67767715454102,144.01040649414062,32.79045867919922,46.94411849975586,29.65252685546875,68.09861755371094,53.50320816040039,53.3350830078125,80.1712417602539,68.64060211181639,29.501447677612305,14.70805835723877,62.99826431274414,60.16814804077149,74.0550308227539,16.71602439880371,28.840023040771484,31.6120662689209
2012-08-23,20.502593994140625,25.18947792053223,29.23127365112305,29.921710968017575,40.94651412963867,51.82545471191406,91.05393981933594,20.13045883178711,44.02404403686523,49.91177368164063,46.86403274536133,19.60565185546875,58.5059814453125,142.87872314453125,32.706398010253906,46.9006233215332,29.14773178100586,67.26197052001953,52.97184371948242,53.32720565795898,79.55644989013672,68.40807342529297,29.245330810546875,14.639190673828125,62.69664764404297,58.151527404785156,73.49573516845703,16.74423599243164,28.929256439208984,31.18289566040039
2012-08-24,20.52084732055664,25.439210891723636,29.18416404724121,29.80639457702637,41.40148162841797,52.089698791503906,91.82380676269531,20.427831649780273,44.37323760986328,50.85835266113281,47.203819274902344,19.503862380981445,58.95565795898438,144.39004516601562,32.95093536376953,47.10937881469727,29.42308616638184,67.13919067382811,53.46232986450195,53.70058059692383,80.0711669921875,68.92742919921875,29.88215065002441,14.692754745483398,63.22805786132813,58.75485229492188,74.17491912841797,16.934667587280273,28.92115592956543,31.28757095336914
2012-08-27,20.906375885009766,25.54742813110352,29.23127365112305,30.04172706604004,41.649635314941406,52.15965270996094,91.9638214111328,20.33714485168457,44.43590927124024,50.796424865722656,46.96348190307617,19.44904899597168,59.27453231811523,142.87142944335938,32.89743804931641,47.50080871582031,29.193622589111328,66.49440002441406,53.28249740600586,53.613182067871094,79.8709945678711,69.40801239013672,29.598352432250977,14.815197944641113,63.00543212890625,58.99454116821289,73.98312377929688,16.850034713745114,28.88058662414551,30.806066513061523
2012-08-28,20.8791446685791,25.49747657775879,29.152761459350586,29.98054313659668,41.69101333618164,52.066383361816406,92.2889175415039,20.85173988342285,44.43590927124024,50.92028045654297,47.08842849731445,19.57432746887207,59.20093154907226,142.27276611328125,32.729320526123054,47.25725936889648,29.06360626220703,66.01850891113281,53.00454711914063,53.62907409667969,80.31419372558594,69.09795379638672,29.53605842590332,14.70805835723877,63.26396942138672,59.11023712158203,73.75140380859375,16.821821212768555,28.71833229064941,30.628114700317386
2012-08-29,20.837995529174805,25.514123916625977,29.286243438720703,30.126445770263672,41.4480094909668,51.97311401367188,92.7282485961914,20.813779830932614,44.80299758911133,50.796424865722656,47.346641540527344,19.315948486328125,59.4952507019043,142.4261016845703,32.905086517333984,47.526893615722656,28.650598526000977,66.07991790771484,52.97184371948242,53.51787185668945,79.9210433959961,69.49330139160156,29.826772689819336,14.692754745483398,63.1203498840332,59.04414367675781,73.85529327392578,16.89940071105957,28.63720703125,30.690921783447266
2012-08-30,20.540956497192386,25.23942375183105,28.97217559814453,29.81580352783203,40.87414169311523,51.98088836669922,92.01652526855469,20.920787811279297,44.24788284301758,50.57526016235352,47.16339874267578,19.002758026123047,59.07012557983398,141.1776580810547,32.95093536376953,47.57038879394531,28.405845642089844,64.83646392822266,52.71843338012695,53.3907585144043,79.29911804199219,69.2979736328125,29.60527610778809,14.463175773620605,62.61766815185547,58.53171157836914,73.3199234008789,16.814765930175778,28.564193725585934,30.74324989318848
2012-08-31,20.58334350585937,25.6556453704834,29.16061019897461,30.18056488037109,41.2825813293457,52.22183227539063,92.89519500732422,20.83732032775879,44.29265975952149,51.57491683959961,47.27168273925781,19.44122314453125,59.35625839233398,142.25816345214844,32.89743804931641,47.23116683959961,28.60470962524414,65.49656677246094,52.92279815673828,53.5655288696289,80.17840576171875,69.91517639160156,29.72294616699219,14.600923538208008,62.68946838378906,59.01108932495117,73.99112701416016,16.82887077331543,29.0103816986084,30.68045234680176
2012-09-04,20.884403228759766,25.297691345214844,29.05854415893555,30.244098663330078,40.50707244873047,52.38504409790039,93.50150299072266,20.81591796875,44.46277236938477,51.849159240722656,47.30500793457031,19.120201110839844,60.10026931762695,142.03179931640625,33.05026626586914,47.45731735229492,28.512922286987305,63.44715881347656,52.84104537963867,53.43049240112305,79.50643920898438,69.57143402099611,30.2490234375,14.539703369140625,62.56023025512695,58.57303237915039,73.2559814453125,16.772445678710938,28.96172332763672,29.979114532470703
2012-09-05,20.73774528503418,25.297691345214844,29.13705062866211,30.02996063232422,40.341644287109375,52.29954147338867,96.60327911376952,20.835176467895508,45.47450256347656,50.59296417236328,47.09675216674805,19.096717834472656,60.13299560546875,142.39691162109375,33.19547271728516,47.21376037597656,28.688833236694336,63.51623153686523,52.75112915039063,53.43842697143555,79.18473815917969,69.57925415039061,30.318233489990234,14.463175773620605,62.71104049682617,59.44084930419922,73.31193542480469,16.87119483947754,29.10773849487305,29.78024101257324
2012-09-06,20.92462539672852,26.09683036804199,30.37759017944336,30.474720001220703,41.04993057250977,53.03792190551758,99.76654815673828,21.286771774291992,46.43252944946289,50.78759002685547,48.02136993408203,19.652626037597656,61.16312789916992,145.361083984375,33.80680084228516,47.74435806274414,29.17832946777344,65.08207702636719,53.79676818847656,53.8912239074707,80.80032348632812,70.83704376220703,30.56051445007324,15.098336219787598,63.903076171875,60.18468475341797,74.53446197509766,17.167425155639652,28.55608940124512,30.910741806030273
2012-09-07,21.053653717041016,25.76386070251465,30.85654640197754,30.52414512634277,41.055091857910156,53.255531311035156,102.2181167602539,21.250389099121094,46.3250846862793,51.0706672668457,47.69649887084961,18.94012451171875,60.35371017456055,145.6531219482422,33.661609649658196,47.73564529418945,28.98711585998535,67.62272644042969,53.68974304199219,53.923011779785156,81.49371337890625,71.11051940917969,30.26285743713379,14.968238830566404,64.57088470458984,60.24256134033203,74.16693115234375,17.096893310546875,28.345163345336914,31.748144149780273
2012-09-10,20.505990982055664,25.572397232055664,30.43255424499512,30.281757354736328,40.64148712158203,53.24778366088867,100.76828002929688,21.41090583801269,46.12810897827149,50.88489532470703,47.72981643676758,18.211957931518555,60.10026931762695,146.7117462158203,33.82208251953125,46.744056701660156,28.803550720214844,66.85517120361328,53.7720718383789,54.16133499145508,81.46510314941406,71.32926940917969,30.49821662902832,14.654496192932127,64.25492858886719,58.74660873413086,72.44895935058594,16.998151779174805,28.50741004943848,31.71673393249512
2012-09-11,20.439472198486328,25.63067054748535,31.09209060668945,30.943023681640625,40.71902847290039,53.05346298217773,102.53447723388672,21.3338565826416,46.16392517089844,50.62834930419922,47.2466926574707,18.274593353271484,60.5499267578125,148.405517578125,33.87558364868164,45.926429748535156,28.8876895904541,68.00652313232422,55.12234497070313,54.17720031738281,81.62237548828125,71.2511215209961,30.622806549072266,14.570311546325685,64.35548400878906,58.90364074707031,72.84848022460938,17.04752540588379,28.48307228088379,31.653942108154297
2012-09-12,20.72412872314453,25.62234306335449,31.343324661254886,31.4066162109375,40.755226135253906,52.929115295410156,103.89640808105469,21.582115173339844,46.28926467895508,50.66372680664063,47.52157592773438,18.157146453857425,60.5581283569336,148.77059936523438,34.02841186523437,46.129920959472656,28.91464424133301,68.40565490722656,55.60810470581055,54.13749694824219,81.83683776855469,70.95425415039062,31.07273292541504,14.600923538208008,64.30518341064453,58.647422790527344,72.56085205078125,16.976997375488278,28.685890197753906,31.59113502502441
2012-09-13,21.13224220275879,25.75553131103516,32.50535202026367,31.764318466186523,41.63413619995117,53.55865478515625,106.0316390991211,21.231121063232425,47.09507369995117,52.23841094970703,48.56280899047852,18.290252685546875,61.43292236328125,150.6614990234375,34.452709197998054,47.06438827514648,29.53066444396973,69.60308837890625,56.35734558105469,54.80476760864258,83.32372283935547,71.54019165039062,31.550350189208984,14.815197944641113,65.51158142089844,59.15985870361328,73.55964660644531,17.103946685791016,29.2213191986084,32.89957809448242
2012-09-14,21.38905906677246,25.98029136657715,32.638824462890625,31.5925235748291,42.62677764892578,53.75296020507813,106.63793182373048,20.6832218170166,46.87124252319336,52.43302917480469,49.529052734375,18.29808616638184,60.90967559814453,150.9900360107422,33.650405883789055,47.3787956237793,29.353557586669922,71.51429748535156,56.464393615722656,54.391685485839844,83.8170166015625,71.64176177978516,30.82353973388672,14.914671897888185,66.27995300292969,58.911888122558594,75.09379577636719,16.786548614501953,29.2213191986084,33.75791549682617
2012-09-17,21.652061462402344,25.98029136657715,32.34047698974609,31.503093719482425,42.4716682434082,53.82293319702149,105.35505676269531,20.96787643432617,46.69218063354492,52.35340881347656,49.07091522216797,18.251110076904297,60.49270629882813,151.23828125,33.94355010986328,47.57967758178711,29.53066444396973,70.60855865478516,56.382057189941406,54.21693420410156,83.73835754394531,71.98551177978516,30.858135223388672,14.66214084625244,65.99990081787111,57.78787612915039,74.9339828491211,16.94172477722168,28.96172332763672,32.585548400878906
2012-09-18,21.71796417236328,25.95532035827637,32.39544677734375,31.453676223754886,42.12528991699219,53.79959487915039,105.33746337890624,20.91436767578125,46.46834182739258,51.90222930908203,49.029273986816406,18.29808616638184,60.459999084472656,151.1798858642578,34.00526809692383,48.14733505249024,29.738569259643555,71.43753814697266,56.365577697753906,54.455238342285156,83.61682891845703,72.71989440917969,31.08657455444336,14.577966690063475,65.81319427490234,58.22591018676758,74.654296875,16.934667587280273,28.929256439208984,32.470409393310554
2012-09-19,21.723840713500977,25.847103118896484,32.458263397216804,31.719594955444336,42.249366760253906,53.83068466186523,104.58179473876952,20.90153312683105,47.18461608886719,51.90222930908203,49.537391662597656,18.125829696655273,60.80339050292969,150.71261596679688,34.33698272705078,47.99013900756836,29.66156768798828,72.10535430908203,56.17619705200195,54.49495315551758,83.35234069824219,72.52457427978516,31.33576011657715,14.631537437438965,65.03764343261719,57.7713508605957,74.81413269042969,17.040472030639652,29.050952911376953,32.4075927734375
2012-09-20,21.61864280700684,26.18007659912109,32.38759994506836,31.677249908447266,41.83576965332031,54.06385803222656,103.36042785644531,20.700345993041992,47.1488037109375,51.61030960083008,49.379127502441406,18.149324417114254,61.11407470703125,150.5300750732422,34.630149841308594,47.98140335083008,29.753969192504886,71.03072357177734,56.35734558105469,54.7332763671875,84.24590301513672,72.77459716796875,31.4880485534668,14.623882293701172,65.71983337402344,57.73003005981445,74.77418518066406,17.216796875,28.840023040771484,32.323863983154304
2012-09-21,21.66164970397949,25.963645935058594,32.09708023071289,31.76901817321777,41.74788665771485,53.95505142211914,102.56082153320312,20.657543182373047,47.220436096191406,51.18568801879883,49.49574279785156,18.110166549682614,60.86878204345703,150.3840789794922,34.645565032958984,49.06435012817383,29.28426551818848,70.40131378173828,56.48908996582031,54.86038589477539,84.21016693115234,73.21209716796875,31.59188461303711,14.463175773620605,66.00708770751953,57.82919692993164,74.47853088378906,17.294380187988278,28.48307228088379,31.674867630004886
2012-09-24,21.37389373779297,25.62234306335449,32.37188720703125,31.47249794006348,41.37563705444336,54.21929931640625,102.45535278320312,20.40071678161621,47.38158798217773,51.017578125,49.47076416015625,17.851789474487305,61.10588836669922,149.8802947998047,34.82299041748047,48.88967895507813,29.353557586669922,69.74889373779297,56.3326416015625,54.81270980834961,84.19584655761719,73.21209716796875,31.61956024169922,14.39431095123291,65.97834777832031,57.8787956237793,74.89404296875,17.45660400390625,28.937374114990234,31.632999420166016
2012-09-25,20.84015464782715,25.297691345214844,31.83798599243164,31.66548156738281,40.724220275878906,54.087158203125,99.7314453125,20.349348068237305,47.04135513305664,50.53989028930664,49.74563598632813,17.64821434020996,60.71347045898438,149.6540069580078,34.79985809326172,49.08181762695313,29.01475524902344,66.78610229492189,56.382057189941406,55.06692123413086,83.5882339477539,72.54802703857422,31.578033447265625,14.287171363830565,65.87779235839844,57.34157180786133,74.17491912841797,17.520082473754886,29.26186943054199,31.18289566040039
2012-09-26,20.58148956298828,25.11456298828125,31.59458351135254,31.18541145324707,40.60012817382813,53.861778259277344,99.36235809326172,20.43709945678711,46.50414657592773,49.66408920288086,49.28749465942383,17.734346389770508,60.65623092651367,148.93849182128906,34.722713470458984,48.71501541137695,29.076345443725586,66.74002838134766,55.80569839477539,54.81270980834961,83.13789367675781,72.81364440917969,31.55725860595703,14.218299865722654,65.51158142089844,58.060630798339844,73.98312377929688,17.513032913208008,29.05905914306641,30.791391372680664
2012-09-27,21.080883026123047,25.10623550415039,31.94005012512207,31.51250457763672,40.50707244873047,53.861778259277344,101.2515640258789,20.54624938964844,47.07717895507813,50.04448699951172,49.87890243530274,18.07884979248047,60.48453140258789,150.33297729492188,34.89242553710937,49.11674880981445,29.49986457824707,66.71700286865234,56.32440948486328,54.8206672668457,83.78125762939453,72.86833953857422,31.674943923950195,14.386651992797852,65.92090606689453,57.93664169311523,74.16693115234375,17.604724884033203,29.69183158874512,30.84428977966309
2012-09-28,20.64090156555176,24.77325439453125,31.783021926879886,31.59958267211914,40.47604370117188,53.90842056274414,99.88959503173828,20.312971115112305,46.80856323242188,50.301025390625,50.28707885742188,17.742170333862305,60.337364196777344,151.457275390625,34.79213333129883,48.39188003540039,29.20724678039551,66.04153442382811,56.20091247558594,54.7412223815918,83.32372283935547,71.68083190917969,31.54343223571777,14.61622714996338,65.6695556640625,57.52339553833008,73.84728240966797,17.52713966369629,29.56203651428223,30.64324378967285
2012-10-01,20.4023380279541,24.54850578308105,32.167747497558594,32.176132202148445,40.50707244873047,53.97836303710938,102.68384552001952,20.44993782043457,46.62054443359375,51.0706672668457,50.45367050170898,17.82046890258789,60.54178237915039,153.66221618652344,34.884708404541016,49.30889129638672,29.553770065307614,65.60402679443361,56.8678092956543,54.91598129272461,83.8170166015625,71.86831665039062,31.70955467224121,14.570311546325685,65.92090606689453,57.86225891113281,74.54244995117188,17.661148071289062,29.975778579711914,31.024179458618164
2012-10-02,20.461748123168945,24.690019607543945,32.128490447998054,32.00434112548828,40.52774429321289,53.46539306640625,103.02649688720705,20.32152366638184,46.23555374145508,50.58412170410156,50.25375747680664,17.883108139038086,60.29650497436523,153.20225524902344,35.07758331298828,49.60581970214844,29.522964477539066,65.60402679443361,56.56317138671875,54.78093719482422,84.32454681396484,71.04016876220703,31.744163513183594,14.547185897827148,65.86346435546875,57.46554565429688,74.7422103881836,17.717575073242188,29.94333267211914,30.85488510131836
2012-10-03,20.775489807128906,24.85651016235352,32.31832504272461,32.59737014770508,40.61564636230469,53.7607421875,103.60646057128906,20.075397491455078,46.97868728637695,50.95698547363281,51.45324325561523,17.656047821044922,60.66441345214844,153.69134521484375,35.31673049926758,49.6582260131836,29.44596290588379,65.45818328857422,56.81841278076172,54.81270980834961,83.02352142333984,70.58704376220703,32.03489303588867,14.593442916870115,65.84907531738281,57.73828887939453,74.9339828491211,17.858631134033203,29.497133255004886,30.37871551513672
2012-10-04,20.631614685058594,24.99802207946777,33.077625274658196,32.86798858642578,40.60012817382813,53.92395782470703,105.35505676269531,20.522706985473636,47.1219367980957,51.81808853149414,51.42825698852539,17.593408584594727,61.08955383300781,153.6038055419922,35.579017639160156,50.62762832641602,29.515268325805664,65.98012542724611,57.04072570800781,55.02720260620117,83.74552917480469,71.11833190917969,32.713241577148445,14.570311546325685,66.22251129150389,57.80439758300781,75.45336151123047,17.879802703857422,29.50525093078613,30.87604331970215
2012-10-05,20.191938400268555,24.848182678222656,32.99062347412109,33.00683212280273,40.58977508544922,54.1182632446289,104.8366241455078,20.37931060791016,47.42636108398438,51.98677062988281,52.64441299438477,17.757837295532227,61.42473983764648,153.7498016357422,35.70243835449219,49.89402770996094,29.707773208618164,65.57332611083984,57.27123641967773,55.329063415527344,83.9957046508789,71.0948715209961,32.926692962646484,14.539477348327635,66.45947265625,58.589576721191406,75.8768539428711,17.999704360961914,29.310550689697266,30.897199630737305
2012-10-08,19.74576759338379,24.78990936279297,32.95108795166016,32.64208221435547,40.51741790771485,53.70633316040039,104.9684066772461,20.3300838470459,46.85334396362305,52.21757888793945,51.54486846923828,17.624727249145508,61.52285385131836,153.18760681152344,35.74872970581055,50.30449676513672,29.707773208618164,65.58100128173828,57.254783630371094,55.16226196289063,84.08149719238281,71.51676177978516,32.590774536132805,14.570311546325685,66.55282592773439,58.32509994506836,76.20447540283203,17.915063858032227,29.140180587768555,30.68558120727539
2012-10-09,19.673986434936523,24.373693466186523,32.729598999023445,32.178482055664055,39.97973251342773,53.39543914794922,105.11779022216795,20.220935821533203,46.1191520690918,51.70269393920898,50.77021026611328,17.147117614746097,60.61534881591797,151.8515625,35.617584228515625,50.19096374511719,29.69236946105957,65.05136871337889,57.07366180419922,54.34404373168945,83.89563751220703,71.96207427978516,32.268848419189446,14.493218421936035,66.15788269042969,58.38294982910156,75.06184387207031,17.851581573486328,28.88058662414551,30.05071258544922
2012-10-10,19.83054542541504,24.123966217041016,33.038097381591804,32.338512420654304,39.30245208740234,52.96018981933594,105.51321411132812,20.165283203125,45.85055923461914,51.46299743652344,49.762290954589844,17.037498474121097,61.66183090209961,150.26724243164062,35.17786026000977,49.87655258178711,29.3304500579834,63.83093643188477,57.13949966430664,54.193092346191406,80.38569641113281,72.18866729736328,32.03791046142578,14.115472793579102,65.36798095703125,58.1350212097168,74.53446197509766,17.745786666870114,28.90492248535156,29.71210479736328
2012-10-11,19.434186935424805,24.09899139404297,33.299095153808594,32.72208023071289,39.317970275878906,52.85138702392578,107.19149780273438,20.31082534790039,45.07159805297852,51.90686416625977,49.15421676635742,16.974857330322266,61.326637268066406,150.2234649658203,35.062149047851555,50.35689926147461,29.345861434936523,63.592994689941406,56.94190979003906,53.99449157714844,80.82174682617188,72.15740203857422,31.632009506225586,14.07693099975586,65.468505859375,58.53997802734375,74.17491912841797,17.717575073242188,29.28620910644531,29.86025047302246
2012-10-12,19.484004974365234,24.307098388671875,32.919437408447266,32.738555908203125,39.27143478393555,52.80475616455078,105.61865234375,20.208091735839844,45.29543685913086,51.39196395874024,49.61235809326172,16.818265914916992,61.98069763183594,151.7128448486328,35.193294525146484,49.84162139892578,29.438270568847656,63.56997680664063,56.57964324951172,53.99449157714844,80.11404418945312,72.27458953857422,31.226104736328125,14.192566871643065,65.36798095703125,59.38298797607422,74.11099243164062,17.717575073242188,29.156408309936523,29.71210479736328
2012-10-15,19.6402530670166,24.56515884399414,33.52056884765625,32.919761657714844,39.36967086791992,53.403236389160156,109.39702606201172,20.46278190612793,45.47450256347656,51.12564468383789,50.52030563354492,17.014009475708008,63.07624816894531,152.53782653808594,35.941593170166016,50.20843124389648,29.361257553100586,63.56230926513672,57.460609436035156,54.49495315551758,80.65019226074219,73.04803466796875,31.14213562011719,14.300485610961914,65.71266174316406,59.71358871459961,74.14295959472656,18.034963607788086,29.34299659729004,29.96605110168457
2012-10-16,20.105304718017575,24.54850578308105,33.876495361328125,33.21862030029297,40.119327545166016,53.62860870361328,108.27230072021484,20.81163787841797,45.87741088867188,52.04890823364258,50.69523620605469,17.499448776245114,62.88005065917969,154.04913330078125,36.3890380859375,49.67569351196289,29.18415069580078,65.21257019042969,58.03694915771485,55.24962997436523,81.55804443359375,73.50897979736328,30.848207473754886,14.531768798828125,66.33740997314453,60.73017120361328,75.2935562133789,18.19718360900879,29.50525093078613,31.64847183227539
2012-10-17,19.945026397705078,24.631744384765625,34.264068603515625,33.54807281494141,40.60529327392578,54.43728637695313,109.76605987548828,20.882266998291016,46.81752395629883,52.70583724975586,51.13671493530274,17.060985565185547,62.9781379699707,146.47808837890625,36.55873489379883,48.89841842651367,29.06094741821289,66.49440002441406,58.76972579956055,56.40147399902344,82.33724212646484,73.18865966796875,31.296100616455078,14.42383861541748,67.06267547607422,60.85415267944336,75.75699615478516,18.22540283203125,29.067182540893555,31.99764633178711
2012-10-18,19.57466125488281,24.556825637817386,34.018871307373054,33.3880615234375,40.9620361328125,54.43728637695313,109.96819305419922,20.882266998291016,46.93392181396485,51.14339065551758,51.478233337402344,16.96702766418457,62.5938720703125,142.33843994140625,36.99847030639648,48.91587829589844,29.13794708251953,66.88822937011719,60.87745666503906,57.60894393920898,81.95838165283203,72.54802703857422,32.03791046142578,14.34674835205078,67.12729644775389,61.37483978271485,75.70105743408203,18.36646842956543,29.29432487487793,31.976497650146484
2012-10-19,18.869203567504886,23.84092903137207,33.47312164306641,32.93860244750977,40.32095336914063,53.7320442199707,108.62379455566406,20.64256477355957,46.46834182739258,50.47758865356445,51.55320358276367,16.653846740722653,61.82536315917969,141.1703643798828,36.28102493286133,48.61021041870117,28.79914283752441,64.7569580078125,60.52341842651367,57.08467102050781,81.05049133300781,69.3135986328125,31.604013442993164,13.907325744628904,66.1722412109375,61.168212890625,74.26278686523438,18.16897964477539,29.03471946716309,31.595563888549805
